,src_199,src_71,other_src_ip,dst_199,dst_71,other_dest_ip,other_srcport,srcport_443,srcport_49543,srcport_null,dstport_443,dstport_49543,dstport_null,other_dstport,SYN_NOT_SET,SYN_Other,ACK_Other,ACK_SET,RST_NOT_SET,RST_Other,OTHER_TTL,TTL_127,FL_2978,FL_64,Time,TCP Protocol
209357,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.863308690398815,UDP
303413,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.754462340187125,UDP
158627,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.49235079072387,TCP
381761,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2.10706263576033,UDP
99124,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.701289139129336,TCP
15749,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.976972780989173,TCP
63882,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.818929002782043,TCP
291606,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.529360178363609,UDP
330424,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.22780993798516,UDP
160467,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.48640679759781,TCP
176951,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.428712799128675,TCP
71603,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.792248461603215,TCP
61766,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.825962630585375,TCP
122810,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.620616390557007,TCP
147281,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.528427632917146,UDP
13504,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.984148456877497,TCP
245776,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.243784622759984,UDP
155346,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.502592637459419,UDP
380943,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2.09203925269551,UDP
137050,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.561908276645658,TCP
166424,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.464730979059003,TCP
321177,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.06453150803841,UDP
21454,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.959006170593729,TCP
217421,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.7316395555166,UDP
19113,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.96631827557634,TCP
77611,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-0.772360381146715,UDP
276977,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.265567669390686,UDP
187978,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.390011888276746,TCP
53033,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.855004271657921,TCP
158028,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.494329124970849,UDP
303337,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.753624885812637,UDP
102031,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.691895984749682,UDP
370294,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.9041312131768,UDP
128746,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.590120105171073,TCP
184501,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.402174530794466,TCP
129236,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.588322477665128,TCP
57894,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.83924997028236,TCP
86051,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.744336226910806,TCP
354516,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1.66449631855672,UDP
86952,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.741206673848442,TCP
39189,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.900733640841736,TCP
77507,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.772687631165302,TCP
172473,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.444415405789761,TCP
121273,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,-0.625717759837132,TCP
290527,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0.507859672334759,TCP
259167,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,-0.010657643172993,UDP
364427,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.81607263846383,UDP
47695,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.872853332767842,UDP
127890,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-0.595332056188248,UDP
184973,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.400519400892768,TCP
208761,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.875227243960365,UDP
152366,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.511985791839073,TCP
24014,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.950655900888693,TCP
157897,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.494632775228479,TCP
279801,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.31895684670186,UDP
268472,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.133312810917512,UDP
326170,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1.15604553727456,UDP
399898,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2.42657665270574,TCP
273809,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.205047093837934,UDP
165811,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.466581200317936,UDP
35925,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.912476881893328,UDP
310035,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.87450937945732,UDP
216833,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.744462766581454,UDP
340403,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1.39416375392388,TCP
399725,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2.4228892462463,TCP
171885,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.44628922680965,TCP
244685,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.259157057527318,UDP
308053,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.835813413317211,UDP
324318,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.11809689689805,UDP
162107,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.480911649449165,TCP
370176,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1.90180068059251,TCP
178695,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.42272677595215,UDP
97185,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.707435415920731,TCP
130072,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.585460613319891,TCP
236173,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,-0.396402703543569,TCP
269345,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0.144615747857558,TCP
324473,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.12116306774528,UDP
171396,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.448251827882657,UDP
396990,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,2.36809577077845,UDP
237327,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.379147232611592,UDP
293354,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.561429556386966,UDP
253053,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.114077414671892,UDP
156195,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.499961151733037,UDP
136422,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.564206443843494,TCP
29894,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.931917690689809,TCP
214807,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.774840378883725,UDP
121690,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.624346051826532,UDP
18773,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.967473315305404,TCP
101318,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.693920619480059,TCP
189067,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.386338416914258,TCP
35417,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.914209778626366,TCP
40697,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.895792749936109,TCP
82504,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.756332996822951,TCP
33974,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.918954679136246,TCP
192408,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.374122731124294,UDP
143294,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.541204093979345,TCP
17003,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.973030047592162,TCP
377741,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,2.03502178070711,TCP
187052,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.393035130034994,UDP
235063,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,-0.417974907893798,TCP
25012,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.947569276915305,TCP
119166,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.633384985032221,TCP
112632,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.656545116155332,UDP
348361,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.54991183728909,UDP
380229,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.07678391769444,UDP
176846,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,-0.42896003471964,TCP
94983,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.714580749259255,TCP
113922,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-0.652170394753016,UDP
108882,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.668930720224177,UDP
124577,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.611312016230472,TCP
380709,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,2.0872262500183,TCP
35266,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.914619290668856,TCP
329083,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.20386741859645,UDP
197087,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.358188172526957,TCP
115604,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.645762272994825,TCP
150453,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.51792663833034,TCP
85354,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-0.746770148924044,UDP
192597,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.373621292393891,TCP
260388,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.017803893299297,UDP
113187,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.654766368458151,TCP
11890,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.989584043724681,UDP
73150,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.787144844726808,TCP
182566,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.409381223511475,TCP
243251,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.290911772071265,UDP
165948,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.466223382989921,TCP
31570,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.927244713260938,TCP
120463,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.6287387539991,TCP
180095,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.417597761237762,TCP
349408,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.57055151394212,UDP
28964,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.934578844687108,UDP
49575,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.866418015094645,TCP
144830,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.536169927828036,UDP
202540,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,-0.98951616631698,TCP
32976,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,-0.922404739428351,TCP
230963,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.501160693868474,UDP
100965,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.695112519788139,TCP
380301,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.07807358844077,UDP
85233,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,-0.747117402549536,TCP
366065,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.83821056279811,UDP
65325,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.813793694798066,UDP
204680,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,-0.943525626445255,TCP
75835,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.778362587016467,TCP
15895,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.976576080245488,UDP
247211,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.222564616747066,UDP
23517,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.952261808431826,TCP
94931,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.7147016699392,TCP
145417,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.534257448152106,TCP
98620,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.70290830749053,TCP
31416,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.927650853909006,TCP
199035,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.352314753924135,TCP
160082,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.487830425082513,TCP
63624,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.819919743222929,TCP
56334,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.84419760397683,TCP
266149,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.109673267507556,UDP
62090,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.824899742303853,TCP
302706,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.745580064442257,UDP
59775,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.833023903822971,TCP
89587,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.732361708201847,UDP
386429,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2.18602990827425,UDP
383244,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2.12828758648506,UDP
51689,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.859453163737526,TCP
131,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-1.03928469077828,TCP
71832,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.791645431520888,UDP
183357,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.406506098348177,TCP
161776,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.482048708407977,TCP
323910,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1.1119342126538,UDP
50548,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.86332757020758,TCP
12079,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.989069793695474,TCP
132661,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.576569347189897,TCP
304171,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.768025235188221,UDP
14213,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.982022455554824,TCP
103473,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.687257170784289,TCP
138542,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.557167421809086,UDP
176159,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.431069853349086,TCP
24431,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.949361959709432,TCP
386891,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2.19221843987574,UDP
64465,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.817024839212354,TCP
40035,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.897839860629302,UDP
105614,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.680188705238593,TCP
360180,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.75774346928554,UDP
349158,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.56581448001923,UDP
11957,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.989404011262533,TCP
21065,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.960244820904465,UDP
105723,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.679873142720671,TCP
188737,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.387567402560984,TCP
131822,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.579556627407641,TCP
311626,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.89966605035729,TCP
97782,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.705660489137229,TCP
108936,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.668802382476503,UDP
164226,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.472115906161135,TCP
106456,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.67748080123864,UDP
210331,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,-0.848131796507972,TCP
126867,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.600065493957092,TCP
225751,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,-0.600951271651632,UDP
122211,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.62253943393546,UDP
70291,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.797248689050673,TCP
21544,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.958773319618966,TCP
77737,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.771705206830657,TCP
285277,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.41599996279051,UDP
76181,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.77711427204172,TCP
158745,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,-0.491961956567171,UDP
180593,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.415827104887195,TCP
224173,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,-0.622513586578223,UDP
216,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-1.03907116913154,TCP
116842,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.641367098466348,TCP
321273,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.06760532071299,UDP
276266,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.250729038740209,UDP
273193,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0.195751035617641,UDP
341950,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.42981804801624,UDP
78811,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,-0.768368200631511,TCP
298008,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.655341995615111,TCP
344733,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1.48060203647752,TCP
133187,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.574715529776914,TCP
73783,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.784931187149157,UDP
360260,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1.75859238640107,UDP
135944,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.565725369410533,TCP
